row_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
230,-0.0553112245661517,-0.016399613774071137,0.0018520314246416245,2.7232604722177145e-05,-0.005239439532160768,0.002040826038767892,-0.01163419445976614,-4.7683094938584525e-05,-0.001738817803561693,-0.040042177488406494,-0.052420620483656734,0.014933358437071246,0.0010222667083144195,0.0253941476965944,-0.0138339910035332,-0.009185239151120185,0.0539398943570753,0.010523305883010236,-0.029567922937373318
18,-0.10171194376423953,-0.07779605826362967,-0.031041205630948143,-2.0566768944275948e-05,-0.004559880134960011,0.0016896618095537063,0.007124712305764361,-3.799133002758507e-05,0.0019836764534314467,-0.07823130570972961,-0.07034144635622698,-0.020569137297570702,0.00013554717103639544,-0.05279109876602889,0.034351470191031706,0.04606174266586699,0.04503065800294279,-0.02886814821511506,0.030719281174242496
293,0.12002566417368747,-0.041005992551023766,-0.04989680463758608,2.680754599471725e-05,-0.005345545317977666,0.0017140635972221752,-0.011382146657754973,0.0012691470794379777,-0.0011552489362657084,-0.04315136871300638,-0.05424708746063212,0.01137947553147872,-0.0006300144642591444,-0.03293861394748091,-0.01153060038263598,-0.007473050796737274,-0.16057369836295646,-0.030669149548436202,-0.040404168482248974
622,-0.32397493976478775,-0.019038197171563898,0.053462244318798174,-1.7922368521491178e-05,-0.004202834119399383,0.0015001826857527132,-0.008524807486683128,-2.9783894618344343e-05,0.0015660411802431047,-0.03212809863500297,-0.041439047496144965,-0.0051261396644016076,0.0009584887760380965,0.02086197612186272,-0.010365041571979724,-0.013734656044592458,0.03984849488983552,-0.024283435214310894,0.027350909051795793
72,-0.40922227579945075,0.07064407829660922,0.18372837683030716,-2.0002182573083255e-05,-0.0044756263494491475,0.001451526718835029,-0.008541642489532613,-3.306703952451508e-05,0.0014552030836542374,0.03586596020342162,-0.04235699155678352,-0.005457458073894191,-0.00019104377366601388,-0.02622942844405769,-0.004588942611590028,-0.004784773010760556,-0.10542398770960666,0.007072958306719856,-0.02398307811468839
446,-0.27076923795975744,-0.047357515655457955,0.005023425752297036,-1.4202150826659229e-05,-0.0031320432620123018,0.0011529342147211289,-0.007125798196842274,-1.6417112201450007e-05,0.0011694986311097983,-0.05626321024261414,-0.04710039739652227,-0.013938354989513754,-0.0006484550610184745,-0.0331626233054946,0.023128388474384944,0.02982417653935651,-0.06504314709454774,0.0057592491650333005,-0.02228578030752638
27,-0.16747123648102089,0.04693283654749394,0.09165925324584046,2.916947007179649e-05,-0.005562046940128002,-0.002020833467443787,0.007979648647209,-4.761803895234525e-05,0.0021100220084190303,0.04663142455120881,-0.05193402870868643,-0.007002638100335992,0.0004597573975721886,0.025921030578513953,-0.013447449648131925,-0.008896349159379797,-0.08984953227763375,0.010348053872585307,0.03629693893094857
618,-0.04826603859663009,0.03738357918336989,0.0435855649660031,-2.155985062320583e-05,-0.004352547973394382,0.0019069946308930784,-0.009649942504862957,-4.390987257162082e-05,0.0020118692765633273,0.04747040734936792,0.038375977588196594,-0.005982659986863527,-0.0009096869640052296,0.026436238375802838,-0.012397159915417422,-0.008439111032833665,0.05050894641627867,0.009845763581494485,0.0338194251805544
642,0.15027967620640995,0.00839669030159712,-0.03197784081101419,-1.952224100630155e-05,-0.0035403912514448085,-0.0016139857967694543,0.006229388533780976,-3.181226551532875e-05,0.0019199312726656491,0.04822268231461448,0.0405743474451204,0.014062487501651047,-0.0008011518418788952,0.02571320204685131,-0.011635172435392915,-0.016175434856365124,0.046939447466284055,0.009831940581401166,0.03126874928052228
393,-0.0808168914479514,0.03456398792564869,0.048219317408899454,2.3397430777560846e-05,-0.004603466292222333,0.0019234092657764666,-0.010199571438133702,-4.271989067394788e-05,-0.0017503980485101683,0.05081866517663005,0.04165946909536918,-0.006377171209702892,0.0013448384776711536,0.02706875109424194,-0.007631664189199601,-0.018086780949185297,0.0487588540650904,0.010872425511479383,0.034710115982840455
